Timestamp(ms),Ax(m/s2),Ay(m/s2),Az(m/s2),Gx(deg/s),Gy(deg/s),Gz(deg/s),Roll(deg),Pitch(deg),Yaw(deg),WGS84_Lat(deg),WGS84_Lon(deg),GCJ02_Lat(deg),GCJ02_Lon(deg),Lat_Dir,Lon_Dir
59801,5.19,-8.17,-1.73,-5.43,-22.16,-19.10,-100.27,-32.35,-63.02,22.58994217,113.97052850,22.58699030,113.97546089,N,E
59903,5.52,-7.68,-1.89,-6.10,-20.63,-13.55,-102.29,-33.50,-60.29,22.58994217,113.97052850,22.58699030,113.97546089,N,E
60004,5.50,-7.87,-2.22,-1.59,-4.76,-0.31,-103.44,-33.84,-59.16,22.58994217,113.97052850,22.58699030,113.97546089,N,E
60204,5.37,-7.56,-2.06,-4.52,-22.83,-19.41,-105.30,-34.75,-57.00,22.58994217,113.97052850,22.58699030,113.97546089,N,E
60307,5.61,-7.43,-2.64,-7.93,-18.62,-17.88,-107.74,-35.87,-54.05,22.58994217,113.97052850,22.58699030,113.97546089,N,E
60408,5.82,-7.32,-2.89,-4.94,-8.91,-9.58,-109.59,-36.45,-52.06,22.58994217,113.97052850,22.58699030,113.97546089,N,E
60511,5.84,-7.56,-3.01,-0.37,-0.98,-1.59,-110.65,-36.69,-50.86,22.58994217,113.97052850,22.58699030,113.97546089,N,E
60711,5.80,-7.24,-2.87,0.24,2.81,-0.31,-110.89,-37.12,-50.72,22.58994217,113.97052850,22.58699030,113.97546089,N,E
60807,5.82,-7.34,-2.95,-0.61,4.76,0.43,-110.76,-37.11,-51.11,22.58994217,113.97052850,22.58699030,113.97546089,N,E
60910,5.87,-7.19,-2.96,-0.43,4.39,0.73,-110.64,-37.14,-51.44,22.58994217,113.97052850,22.58699030,113.97546089,N,E
61011,5.86,-7.16,-2.98,1.10,3.17,1.53,-110.54,-37.19,-51.75,22.58994217,113.97052850,22.58699030,113.97546089,N,E
61210,5.80,-7.28,-2.81,0.85,1.53,0.73,-110.30,-37.29,-52.33,22.58994217,113.97052850,22.58699030,113.97546089,N,E
61313,5.92,-7.19,-2.91,-0.43,1.89,0.00,-110.35,-37.30,-52.45,22.58994217,113.97052850,22.58699030,113.97546089,N,E
61414,5.88,-7.35,-2.85,0.85,2.81,1.95,-110.28,-37.25,-52.68,22.58994217,113.97052850,22.58699030,113.97546089,N,E
61517,5.92,-7.25,-2.90,1.46,0.98,-0.55,-110.26,-37.36,-52.72,22.58994217,113.97052850,22.58699030,113.97546089,N,E
61716,5.96,-7.18,-2.94,1.83,2.81,0.12,-110.23,-37.47,-52.94,22.58994217,113.97052850,22.58699030,113.97546089,N,E
61812,5.90,-7.24,-2.75,0.73,1.40,-1.46,-110.03,-37.52,-53.31,22.58994217,113.97052850,22.58699030,113.97546089,N,E
61914,5.89,-7.22,-2.75,0.00,0.49,-1.04,-110.09,-37.65,-53.36,22.58994217,113.97052850,22.58699030,113.97546089,N,E
62015,5.94,-7.26,-2.78,2.20,4.39,2.62,-109.92,-37.63,-53.58,22.58994217,113.97052850,22.58699030,113.97546089,N,E
62214,5.97,-7.29,-2.71,0.67,-0.31,-2.14,-109.42,-37.79,-54.26,22.58994217,113.97052850,22.58699030,113.97546089,N,E
62317,5.97,-7.29,-2.79,1.22,0.55,-2.26,-109.41,-37.97,-54.31,22.58994217,113.97052850,22.58699030,113.97546089,N,E
62418,6.01,-7.24,-2.57,0.49,0.92,-0.92,-109.34,-38.17,-54.49,22.58994217,113.97052850,22.58699030,113.97546089,N,E
62521,6.06,-7.20,-2.70,-0.67,-0.24,-1.71,-109.36,-38.29,-54.56,22.58994217,113.97052850,22.58699030,113.97546089,N,E
